_ra_,_dec_,_searchID_,MatchID,distanceArcMin,MatchRA,MatchDec,DSigma,AbsCorr,NumFilters,NumVisits,NumImages,StartTime,StopTime,StartMJD,StopMJD,TargetName,CI,CI_Sigma,KronRadius,KronRadius_Sigma,Extinction,W2_F170W,W2_F170W_MAD,W2_F170W_N,W2_F255W,W2_F255W_MAD,W2_F255W_N,W2_F300W,W2_F300W_MAD,W2_F300W_N,W2_F336W,W2_F336W_MAD,W2_F336W_N,W3_F336W,W3_F336W_MAD,W3_F336W_N,W2_F439W,W2_F439W_MAD,W2_F439W_N,A_F475W,A_F475W_MAD,A_F475W_N,W3_F475W,W3_F475W_MAD,W3_F475W_N,W2_F555W,W2_F555W_MAD,W2_F555W_N,A_F606W,A_F606W_MAD,A_F606W_N,W3_F606W,W3_F606W_MAD,W3_F606W_N,W2_F702W,W2_F702W_MAD,W2_F702W_N,W3_F775W,W3_F775W_MAD,W3_F775W_N,A_F814W,A_F814W_MAD,A_F814W_N,W2_F814W,W2_F814W_MAD,W2_F814W_N,W3_F814W,W3_F814W_MAD,W3_F814W_N,A_F850LP,A_F850LP_MAD,A_F850LP_N,W3_F105W,W3_F105W_MAD,W3_F105W_N,W3_F110W,W3_F110W_MAD,W3_F110W_N,W3_F140W,W3_F140W_MAD,W3_F140W_N,W3_F160W,W3_F160W_MAD,W3_F160W_N
230.771261586163,11.7648208854983,228,57359705,0.029901901750683073,230.77075748613817,11.76489027837296,166.37602942692402,Y,4,2,4,2016-06-23 11:52:37.977000,2016-09-08 05:37:47.900000,57562.49488392146,57639.23458212521,SDSSJ152303.80+114546.0,3.042233719235994,1.2379655649143213,0.41077497601509094,0.19448135155614799,0.03739501163363457,,,,,,,,,,,,,,,,,,,,,,22.559499740600586,0.0,1,,,,,,,,,,,,,22.69059944152832,0.0,1,,,,,,,,,,,,,,,,21.525699615478516,0.0,1,,,,21.29199981689453,0.0,1
230.771261586163,11.7648208854983,228,16344515,0.04030753423905981,230.77059886969337,11.76499515714776,0.0,Y,2,1,2,2016-06-23 11:52:37.977000,2016-06-23 15:15:13.960000,57562.49488392146,57562.63557823608,SDSS-J152304.97+114553.6,2.6199800106316102,0.13684164964460763,0.3303999900817871,0.0,0.03739501163363457,,,,,,,,,,,,,,,,,,,,,,24.792400360107422,0.0,1,,,,,,,,,,,,,24.861099243164062,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,
230.771261586163,11.7648208854983,228,62249001,0.043287084217204154,230.77177491211046,11.765338518333062,0.0,Y,2,1,2,2016-06-23 11:52:37.977000,2016-06-23 15:15:13.960000,57562.49488392146,57562.63557823608,SDSS-J152304.97+114553.6,1.681405791598328,0.4968003175068596,0.2895999848842621,0.0,0.03739501163363457,,,,,,,,,,,,,,,,,,,,,,25.521499633789062,0.0,1,,,,,,,,,,,,,25.58489990234375,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,
57.34663,-11.99095,240,69173407,0.0005629248295598396,57.34662352219791,-11.990943080988671,0.0,Y,1,1,1,1997-03-26 12:33:45,1997-03-26 12:45:00,50533.5234375,50533.53125,1ES0347-121,1.3687853085792672,0.0,0.45499999999999996,0.0,0.04711101949214935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7185001373291,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
233.606638722924,4.13519108365401,242,24824978,0.0033655664450244586,233.60658248506053,4.135191467845395,0.0,Y,1,1,1,2008-04-14 07:32:17.243000,2008-04-14 09:12:17.367000,54570.314088437706,54570.38353431923,SDSSJ153425.59+040806.7,3.5980447044585673,0.0,0.45499999999999996,0.0,0.04609844088554382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7721004486084,0.0,1,,,,,,,,,,,,,,,,,,
172.490154698503,65.6347152716348,244,56184539,0.004697321634188642,172.49011171936942,65.63463901729126,0.0,Y,1,1,1,2016-04-24 13:38:21.547000,2016-04-24 13:57:33.613000,57502.568304902874,57502.58163901139,SDSSJ112957.62+653804.8,2.394642787320273,0.0,0.9060999155044556,0.0,0.011362570337951183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.515399932861328,0.0,1,,,,,,
172.490154698503,65.6347152716348,244,37385976,0.037007380553533135,172.4908244202345,65.63526671697656,0.0,Y,1,1,1,2016-04-24 13:38:21.547000,2016-04-24 13:57:33.613000,57502.568304902874,57502.58163901139,SDSSJ112957.62+653804.8,3.959821377481733,0.0,1.2908999919891357,0.0,0.011362570337951183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.65060043334961,0.0,1,,,,,,
143.164432216215,51.2619192308721,255,469528,0.0048917192767170565,143.1644248375258,51.26183783307086,0.0,Y,1,1,1,2008-11-14 13:00:13.200000,2008-11-14 13:28:13.323000,54784.541819439735,54784.561265280005,SDSSJ093239.47+511542.6,2.3530726659231345,0.0,0.45499999999999996,0.0,0.01671409048140049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.688690185546875,0.0,1,,,,,,,,,,,,,,,,,,
167.301657446088,61.3964084813792,256,27441249,0.002431057006389019,167.30159170779302,61.39638296296628,0.0,Y,1,1,1,2008-11-14 22:39:13.200000,2008-11-14 23:07:13.327000,54784.94390277332,54784.963348648045,SDSSJ110912.39+612346.7,4.007402079065419,0.0,0.45499999999999996,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.167499542236328,0.0,1,,,,,,,,,,,,,,,,,,
167.301657446088,61.3964084813792,256,53053659,0.007542711982770567,167.30158600507576,61.396287511627214,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,1.7958928431783403,0.0,0.9359999299049377,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.59119987487793,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,77958657,0.012831952499473031,167.30178535838982,61.39661339255836,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,4.051964197840009,0.0,1.2856999635696411,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.135299682617188,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,95851519,0.015275734317521767,167.3020829224908,61.396561213985706,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.724999938692365,0.0,1.2583999633789062,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.32830047607422,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,89401438,0.02178165520945486,167.30205563127333,61.39671743060111,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.8126783711569647,0.0,1.1934000253677368,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.750099182128906,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,25138910,0.023605239378404023,167.30190223949742,61.396032921537916,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,4.087857263428824,0.0,1.2596999406814575,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.017799377441406,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,51258738,0.02501295596112629,167.3013787548622,61.396803436753416,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.9641069514410834,0.0,1.2947999238967896,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.37380027770996,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,73681065,0.02544771701086132,167.30078501278888,61.39648219239961,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.811607190540858,0.0,1.2532000541687012,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.527599334716797,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,102029683,0.026354604635865836,167.30082054885162,61.396228470685685,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,4.041785853249686,0.0,1.280500054359436,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.53890037536621,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,71905623,0.026538017574867102,167.302316812491,61.39609867296368,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.937142661639622,0.0,1.2635999917984009,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.428699493408203,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,52966809,0.026985452920046647,167.3025551707124,61.3965410306808,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.984821268490382,0.0,1.2896000146865845,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.885700225830078,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,13403275,0.028706553360116533,167.30095622811626,61.39606758904751,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,4.081964492797852,0.0,1.2739999294281006,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.524499893188477,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,54641511,0.032568185612646364,167.3013628539362,61.3958843211254,96.57066078816332,Y,2,2,2,2008-11-14 22:39:13.200000,2016-02-03 10:44:53.430000,54784.94390277332,57421.44784060167,SDSSJ110912.39+612346.7,3.231449419868915,0.24594252317306778,0.8164000296592713,0.5110968233861801,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.902599334716797,0.0,1,,,,,,,,,,21.8351993560791,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,100547901,0.033404011962473,167.30279874485117,61.396301684199905,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.4480356744357517,0.0,1.2193999290466309,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.87619972229004,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,59692415,0.03665371264902049,167.30106413597983,61.39694932570317,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.8132143872124806,0.0,1.2635999917984009,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.545700073242188,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,105714438,0.03722896381841596,167.30284186513856,61.39615655810701,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.7132143974304195,0.0,1.2051000595092773,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.87470054626465,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,18671474,0.03764490715621745,167.30274773535626,61.39675661551102,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.236071339675358,0.0,1.2076998949050903,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.668100357055664,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,18178911,0.03827316147382581,167.30087337033927,61.39589273847466,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.771964141300746,0.0,1.236299991607666,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.65999984741211,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,34254552,0.0385937906038195,167.30232646346914,61.395850666785606,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.9123215845652983,0.0,1.2753000259399414,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.50629997253418,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,101896346,0.04017841077044935,167.30146388576702,61.39574528402874,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.015178654875074,0.0,1.1790999174118042,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.487300872802734,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,64865131,0.04076492459939165,167.30237325879645,61.39699514051113,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,2.969464233943394,0.0,1.2323999404907227,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.707700729370117,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,102046662,0.043264761626577344,167.30309877283787,61.39661780472704,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.3010714820453098,0.0,1.2765998840332031,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.496299743652344,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,101454980,0.04396907046812334,167.30018082382023,61.3966015550034,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.124821398939405,0.0,1.2232999801635742,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.34589958190918,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,72444479,0.04502694580922628,167.3032239544869,61.39638142926734,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.4758927566664557,0.0,1.2297999858856201,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.75979995727539,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,57089082,0.04742271883145179,167.3031988844951,61.39612544390379,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,2.5446427719933644,0.0,1.1257998943328857,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.315399169921875,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,73080096,0.04806963994892231,167.3007017409053,61.39706614326538,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.707678403173174,0.0,1.2323999404907227,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.936899185180664,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,105034843,0.048825161789606185,167.30306332799537,61.39595112494256,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.8419642618724272,0.0,1.271399974822998,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.781999588012695,0.0,1,,,,,,
167.301657446088,61.3964084813792,256,23013717,0.04923429923058749,167.2999436824343,61.396394896926054,0.0,N,1,1,1,2016-02-03 10:25:41.363000,2016-02-03 10:44:53.430000,57421.434506451245,57421.44784060167,SDSSJ110912.37+612347.0,3.0819643821035108,0.0,1.2142000198364258,0.0,0.009809169918298721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.153099060058594,0.0,1,,,,,,
130.520538855998,40.65957887909,264,108155282,0.0016585517836043631,130.52053412741301,40.659551470289905,168.03713427912368,Y,2,2,2,2009-01-21 09:35:12.323000,2016-05-29 10:44:56.657000,54852.39944815496,57537.44787792582,SDSSJ084204.94+403934.4,3.386897477785873,0.004703875888033906,0.7448999667167664,0.4099804646623598,0.043877050280570984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.002899169921875,0.0,1,,,,,,,,,,19.675199508666992,0.0,1,,,,,,
130.520538855998,40.65957887909,264,74655221,0.030135343016432704,130.5205512482549,40.65907671135757,0.0,Y,1,1,1,2016-05-29 10:25:44.623000,2016-05-29 10:44:56.657000,57537.43454421079,57537.44787792582,SDSSJ084204.92+403934.5,4.067321334566389,0.0,1.192099928855896,0.0,0.043877050280570984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.242599487304688,0.0,1,,,,,,
130.520538855998,40.65957887909,264,55202340,0.03284821050780525,130.52051830018846,40.66012612714788,0.0,Y,1,1,1,2016-05-29 10:25:44.623000,2016-05-29 10:44:56.657000,57537.43454421079,57537.44787792582,SDSSJ084204.92+403934.5,4.124642695699419,0.0,1.138800024986267,0.0,0.043877050280570984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.333499908447266,0.0,1,,,,,,
130.520538855998,40.65957887909,264,49345263,0.03395675529714778,130.52115141807298,40.659901931289966,0.0,Y,1,1,1,2016-05-29 10:25:44.623000,2016-05-29 10:44:56.657000,57537.43454421079,57537.44787792582,SDSSJ084204.92+403934.5,4.141428640910557,0.0,1.271399974822998,0.0,0.043877050280570984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.360700607299805,0.0,1,,,,,,
130.520538855998,40.65957887909,264,103617210,0.03859181531760389,130.52091738862998,40.65900334028042,0.0,Y,1,1,1,2016-05-29 10:25:44.623000,2016-05-29 10:44:56.657000,57537.43454421079,57537.44787792582,SDSSJ084204.92+403934.5,4.068392940929957,0.0,1.1998999118804932,0.0,0.043877050280570984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.770299911499023,0.0,1,,,,,,
130.520538855998,40.65957887909,264,67614529,0.04083593946523713,130.5214326074794,40.659519399781985,0.0,Y,1,1,1,2016-05-29 10:25:44.623000,2016-05-29 10:44:56.657000,57537.43454421079,57537.44787792582,SDSSJ084204.92+403934.5,4.090535640716553,0.0,1.2753000259399414,0.0,0.043877050280570984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.454099655151367,0.0,1,,,,,,
130.520538855998,40.65957887909,264,20798473,0.04411735460742372,130.51957330379005,40.65951446838869,0.0,Y,1,1,1,2016-05-29 10:25:44.623000,2016-05-29 10:44:56.657000,57537.43454421079,57537.44787792582,SDSSJ084204.92+403934.5,4.072857328823634,0.0,1.2480000257492065,0.0,0.043877050280570984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.712900161743164,0.0,1,,,,,,
130.520538855998,40.65957887909,264,25996901,0.0452245290307866,130.51954840479289,40.65963888006791,0.0,Y,1,1,1,2016-05-29 10:25:44.623000,2016-05-29 10:44:56.657000,57537.43454421079,57537.44787792582,SDSSJ084204.92+403934.5,4.004107202802385,0.0,1.2739999294281006,0.0,0.043877050280570984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.77359962463379,0.0,1,,,,,,
130.520538855998,40.65957887909,264,76877217,0.0453693940371898,130.52148696627586,40.65934547432129,0.0,Y,1,1,1,2016-05-29 10:25:44.623000,2016-05-29 10:44:56.657000,57537.43454421079,57537.44787792582,SDSSJ084204.92+403934.5,4.098571624074663,0.0,1.2635999917984009,0.0,0.043877050280570984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.401500701904297,0.0,1,,,,,,
130.520538855998,40.65957887909,264,85094740,0.046212761469344554,130.5195924825566,40.659857859559196,0.0,Y,1,1,1,2016-05-29 10:25:44.623000,2016-05-29 10:44:56.657000,57537.43454421079,57537.44787792582,SDSSJ084204.92+403934.5,4.110535553523472,0.0,1.271399974822998,0.0,0.043877050280570984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.425800323486328,0.0,1,,,,,,
130.520538855998,40.65957887909,264,93640793,0.04832845929022656,130.5196082709552,40.65996675222466,0.0,Y,1,1,1,2016-05-29 10:25:44.623000,2016-05-29 10:44:56.657000,57537.43454421079,57537.44787792582,SDSSJ084204.92+403934.5,4.041428651128496,0.0,1.2401999235153198,0.0,0.043877050280570984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.48870086669922,0.0,1,,,,,,
168.330161836519,4.74034054680328,265,37669275,0.001067821275693852,168.33015558056698,4.740323877540822,0.0,Y,1,1,1,2016-03-29 07:05:09.490000,2016-03-29 07:24:21.553000,57476.29524871288,57476.308582775295,SDSSJ111319.23+044425.1,2.6344642043113704,0.0,0.9775999784469604,0.0,0.06273849308490753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.731399536132812,0.0,1,,,,,,
168.330161836519,4.74034054680328,265,48507373,0.023025726921654163,168.3303336805306,4.740683977562212,0.0,Y,1,1,1,2016-03-29 07:05:09.490000,2016-03-29 07:24:21.553000,57476.29524871288,57476.308582775295,SDSSJ111319.23+044425.1,4.237499833106995,0.0,1.2947999238967896,0.0,0.06273849308490753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.004600524902344,0.0,1,,,,,,
168.330161836519,4.74034054680328,265,44958850,0.030045682614752788,168.3303876805202,4.740787877568699,0.0,Y,1,1,1,2016-03-29 07:05:09.490000,2016-03-29 07:24:21.553000,57476.29524871288,57476.308582775295,SDSSJ111319.23+044425.1,3.9875000715255733,0.0,1.2518999576568604,0.0,0.06273849308490753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6382999420166,0.0,1,,,,,,
168.330161836519,4.74034054680328,265,44315381,0.03069800170136941,168.33016348050344,4.740852177541771,0.0,Y,1,1,1,2016-03-29 07:05:09.490000,2016-03-29 07:24:21.553000,57476.29524871288,57476.308582775295,SDSSJ111319.23+044425.1,3.904285601207188,0.0,1.2817999124526978,0.0,0.06273849308490753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.84000015258789,0.0,1,,,,,,
168.330161836519,4.74034054680328,265,40422067,0.032598927481241546,168.3296508805676,4.740151077480202,0.0,Y,1,1,1,2016-03-29 07:05:09.490000,2016-03-29 07:24:21.553000,57476.29524871288,57476.308582775295,SDSSJ111319.23+044425.1,4.04124983719417,0.0,1.2961000204086304,0.0,0.06273849308490753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.128299713134766,0.0,1,,,,,,
168.330161836519,4.74034054680328,265,72750873,0.03664283764224633,168.32956778052318,4.740490477470222,0.0,Y,1,1,1,2016-03-29 07:05:09.490000,2016-03-29 07:24:21.553000,57476.29524871288,57476.308582775295,SDSSJ111319.23+044425.1,3.8073216165815076,0.0,1.2401999235153198,0.0,0.06273849308490753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.030399322509766,0.0,1,,,,,,
168.330161836519,4.74034054680328,265,98170093,0.039272211344688626,168.32985548062294,4.739761577504779,0.0,Y,1,1,1,2016-03-29 07:05:09.490000,2016-03-29 07:24:21.553000,57476.29524871288,57476.308582775295,SDSSJ111319.23+044425.1,3.9399998528616766,0.0,1.2700999975204468,0.0,0.06273849308490753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.742399215698242,0.0,1,,,,,,
168.330161836519,4.74034054680328,265,81418489,0.04718071704875518,168.32983118063828,4.73962657750186,0.0,Y,1,1,1,2016-03-29 07:05:09.490000,2016-03-29 07:24:21.553000,57476.29524871288,57476.308582775295,SDSSJ111319.23+044425.1,3.6580358232770642,0.0,1.3324999809265137,0.0,0.06273849308490753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2992000579834,0.0,1,,,,,,
192.491159902191,5.3113741580306,268,78112468,0.005517785533135842,192.49112712041165,5.311460133456904,0.0,Y,1,1,1,2006-12-20 13:27:27.263000,2006-12-20 15:19:28.313000,54089.56073221052,54089.63852208108,NGC4713,2.373425828086005,0.0,0.17499999701976776,0.0,0.02745823934674263,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.263700485229492,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.84306100429,51.3025771735328,272,44137164,0.004197904156566279,179.84311099584198,51.30251457777758,0.0,Y,1,1,1,2016-08-01 07:05:49.770000,2016-08-01 07:25:01.803000,57601.295714912005,57601.309048585594,SDSSJ115922.33+511809.2,2.58214282138007,0.0,0.45499998331069946,0.0,0.03278161957859993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.55940055847168,0.0,1,,,,,,
